NELEC	10
ENUC	11.406077
NBASIS	13

OEI
2.489683	
652.885352	21853.444877	
222.501863	7171.174569	8116.007367	
222.502160	7171.185723	-491.325110	8116.014429	
11 3 11 0 0.0000035
11 3 11 1 -0.0001457
11 3 11 2 0.0003056
11 3 11 3 0.0003394
11 3 11 4 -0.0001416
11 3 11 5 -0.0002229
11 3 11 6 -0.0002127
11 3 11 7 -0.0004045
11 3 11 8 0.0005788
11 3 11 9 -0.0013483
11 3 11 10 0.0009279
11 3 11 11 0.0023162
11 4 0 0 0.0124289
11 4 1 0 -0.0001214
11 4 1 1 0.0086140
11 4 2 0 -0.0003358
11 4 2 1 -0.0010918
11 4 2 2 0.0024577
11 4 3 0 -0.0000001
11 4 3 1 0.0000516
11 4 3 2 -0.0003397
11 4 3 3 0.0063326
11 4 4 0 0.0010948
11 4 4 1 0.0041325
11 4 4 2 0.0024812
11 4 4 3 -0.0000309
11 4 4 4 -0.0001284
11 4 5 0 -0.0000794
11 4 5 1 -0.0000136
11 4 5 2 -0.0023026
11 4 5 3 -0.0010427
11 4 5 4 0.0010535
11 4 5 5 -0.0051217
11 4 6 0 0.0002332
11 4 6 1 0.0025375
11 4 6 2 -0.0038992
11 4 6 3 0.0012597
11 4 6 4 -0.0010850
11 4 6 5 0.0002038
11 4 6 6 -0.0022579
11 4 7 0 -0.0000851
11 4 7 1 -0.0009691
11 4 7 2 0.0012000
11 4 7 3 0.0033129
11 4 7 4 0.0007357
11 4 7 5 0.0003997
11 4 7 6 -0.0023728
11 4 7 7 -0.0054836
11 4 8 0 0.0004289
11 4 8 1 0.0031244
11 4 8 2 -0.0009787
11 4 8 3 -0.0003629
11 4 8 4 0.0013036
11 4 8 5 -0.0007507
11 4 8 6 0.0061180
11 4 8 7 -0.0033067
11 4 8 8 -0.0057844
11 4 9 0 -0.0000186
11 4 9 1 -0.0008269
11 4 9 2 0.0000984
11 4 9 3 0.0004004
11 4 9 4 -0.0002351
11 4 9 5 -0.0035793
11 4 9 6 0.0002557
11 4 9 7 0.0002739
11 4 9 8 0.0014819
11 4 9 9 -0.0000000
11 4 10 0 -0.0000323
11 4 10 1 -0.0007358
11 4 10 2 -0.0002694
11 4 10 3 -0.0001366
11 4 10 4 0.0003122
11 4 10 5 0.0046976
11 4 10 6 -0.0004692
11 4 10 7 0.0006038
11 4 10 8 0.0005277
11 4 10 9 -0.0000000
11 4 10 10 -0.0000000
11 4 11 0 0.0000335
11 4 11 1 0.0003097
11 4 11 2 0.0004042
11 4 11 3 -0.0001416
11 4 11 4 0.0002989
11 4 11 5 -0.0016702
11 4 11 6 0.0010840
11 4 11 7 -0.0010432
11 4 11 8 -0.0020111
11 4 11 9 0.0015173
11 4 11 10 0.0013977
11 4 11 11 -0.0209534
11 5 0 0 -0.0183523
11 5 1 0 0.0001969
11 5 1 1 -0.0125764
11 5 2 0 -0.0000380
11 5 2 1 -0.0006481
11 5 2 2 -0.0028576
11 5 3 0 0.0001341
11 5 3 1 0.0013476
11 5 3 2 0.0009780
11 5 3 3 -0.0065099
11 5 4 0 0.0000156
11 5 4 1 0.0001829
11 5 4 2 -0.0016696
11 5 4 3 0.0000947
11 5 4 4 -0.0018755
11 5 5 0 -0.0000780
11 5 5 1 -0.0037015
11 5 5 2 0.0032637
11 5 5 3 0.0009461
11 5 5 4 -0.0004045
11 5 5 5 0.0062662
11 5 6 0 0.0001309
11 5 6 1 -0.0017911
11 5 6 2 0.0045364
11 5 6 3 -0.0028878
11 5 6 4 0.0037896
11 5 6 5 -0.0033449
11 5 6 6 -0.0053165
11 5 7 0 -0.0002645
11 5 7 1 0.0017876
11 5 7 2 0.0002888
11 5 7 3 -0.0042682
11 5 7 4 -0.0012064
11 5 7 5 0.0039553
11 5 7 6 -0.0003565
11 5 7 7 0.0045881
11 5 8 0 -0.0006525
11 5 8 1 -0.0051683
11 5 8 2 -0.0000916
11 5 8 3 0.0006131
11 5 8 4 0.0022622
11 5 8 5 0.0120052
11 5 8 6 -0.0036325
11 5 8 7 0.0056922
11 5 8 8 -0.0032902
11 5 9 0 0.0000452
11 5 9 1 -0.0001118
11 5 9 2 0.0004029
11 5 9 3 -0.0000482
11 5 9 4 0.0003722
11 5 9 5 0.0056508
11 5 9 6 -0.0015111
11 5 9 7 0.0014902
11 5 9 8 0.0035610
11 5 9 9 -0.0000000
11 5 10 0 -0.0000901
11 5 10 1 0.0006147
11 5 10 2 -0.0004604
11 5 10 3 -0.0003471
11 5 10 4 -0.0004602
11 5 10 5 -0.0107695
11 5 10 6 0.0017705
11 5 10 7 -0.0032198
11 5 10 8 -0.0073547
11 5 10 9 0.0000000
11 5 10 10 0.0000000
11 5 11 0 -0.0000892
11 5 11 1 -0.0013263
11 5 11 2 0.0036665
11 5 11 3 -0.0002229
11 5 11 4 -0.0016702
11 5 11 5 0.0037453
11 5 11 6 0.0011696
11 5 11 7 0.0011991
11 5 11 8 0.0005166
11 5 11 9 0.0024458
11 5 11 10 -0.0049527
11 5 11 11 -0.0098465
11 6 0 0 -0.0208954
11 6 1 0 0.0002220
11 6 1 1 -0.0128893
11 6 2 0 0.0002524
11 6 2 1 0.0013187
11 6 2 2 -0.0018489
11 6 3 0 -0.0003762
11 6 3 1 -0.0023784
11 6 3 2 -0.0007831
11 6 3 3 -0.0040058
11 6 4 0 0.0005568
11 6 4 1 0.0029123
11 6 4 2 -0.0009848
11 6 4 3 -0.0003646
11 6 4 4 -0.0018348
11 6 5 0 -0.0003353
11 6 5 1 -0.0016474
11 6 5 2 0.0021287
11 6 5 3 0.0010630
11 6 5 4 0.0002688
11 6 5 5 -0.0077850
11 6 6 0 0.0010513
11 6 6 1 -0.0020380
11 6 6 2 0.0041851
11 6 6 3 -0.0005626
11 6 6 4 0.0019912
11 6 6 5 -0.0002050
11 6 6 6 -0.0017929
11 6 7 0 -0.0000260
11 6 7 1 0.0004372
11 6 7 2 -0.0021641
11 6 7 3 -0.0045532
11 6 7 4 -0.0020669
11 6 7 5 -0.0002341
11 6 7 6 0.0018912
11 6 7 7 -0.0052363
11 6 8 0 -0.0012711
11 6 8 1 -0.0063760
11 6 8 2 -0.0011057
11 6 8 3 -0.0009490
11 6 8 4 0.0043586
11 6 8 5 -0.0014758
11 6 8 6 -0.0005256
11 6 8 7 0.0015153
11 6 8 8 -0.0123211
11 6 9 0 -0.0000401
11 6 9 1 -0.0008092
11 6 9 2 0.0002145
11 6 9 3 -0.0001819
11 6 9 4 0.0001747
11 6 9 5 -0.0003679
11 6 9 6 -0.0010040
11 6 9 7 0.0001111
11 6 9 8 0.0010000
11 6 9 9 -0.0000000
11 6 10 0 -0.0000115
11 6 10 1 -0.0001243
11 6 10 2 0.0001354
11 6 10 3 0.0001428
11 6 10 4 0.0000559
11 6 10 5 -0.0008284
11 6 10 6 -0.0002662
11 6 10 7 0.0002995
11 6 10 8 0.0001462
11 6 10 9 -0.0000000
11 6 10 10 0.0000000
11 6 11 0 -0.0001932
11 6 11 1 -0.0000211
11 6 11 2 -0.0017565
11 6 11 3 -0.0002127
11 6 11 4 0.0010840
11 6 11 5 0.0011696
11 6 11 6 0.0001034
11 6 11 7 0.0003876
11 6 11 8 -0.0032032
11 6 11 9 0.0009110
11 6 11 10 0.0001772
11 6 11 11 0.0372722
11 7 0 0 0.0061919
11 7 1 0 -0.0000771
11 7 1 1 0.0033183
11 7 2 0 -0.0000699
11 7 2 1 -0.0004002
11 7 2 2 0.0005797
11 7 3 0 -0.0007509
11 7 3 1 -0.0047784
11 7 3 2 -0.0017026
11 7 3 3 -0.0002381
11 7 4 0 -0.0002428
11 7 4 1 -0.0012448
11 7 4 2 0.0001658
11 7 4 3 -0.0006346
11 7 4 4 0.0005260
11 7 5 0 -0.0000484
11 7 5 1 0.0002702
11 7 5 2 0.0001280
11 7 5 3 -0.0004973
11 7 5 4 0.0004360
11 7 5 5 0.0026690
11 7 6 0 0.0001413
11 7 6 1 0.0006220
11 7 6 2 -0.0019513
11 7 6 3 0.0018276
11 7 6 4 -0.0015619
11 7 6 5 -0.0018748
11 7 6 6 0.0052488
11 7 7 0 0.0012299
11 7 7 1 0.0003847
11 7 7 2 -0.0000875
11 7 7 3 -0.0004405
11 7 7 4 -0.0017939
11 7 7 5 0.0026036
11 7 7 6 0.0024627
11 7 7 7 0.0001588
11 7 8 0 0.0005026
11 7 8 1 0.0019357
11 7 8 2 0.0011622
11 7 8 3 -0.0021878
11 7 8 4 -0.0014904
11 7 8 5 0.0039442
11 7 8 6 0.0007546
11 7 8 7 0.0048137
11 7 8 8 0.0071671
11 7 9 0 -0.0000189
11 7 9 1 -0.0007589
11 7 9 2 0.0001657
11 7 9 3 0.0001022
11 7 9 4 0.0001724
11 7 9 5 0.0013364
11 7 9 6 -0.0007623
11 7 9 7 0.0008112
11 7 9 8 0.0017994
11 7 9 9 -0.0000000
11 7 10 0 0.0000196
11 7 10 1 0.0010711
11 7 10 2 -0.0002782
11 7 10 3 -0.0001206
11 7 10 4 -0.0003085
11 7 10 5 -0.0029456
11 7 10 6 0.0012990
11 7 10 7 -0.0013602
11 7 10 8 -0.0030202
11 7 10 9 0.0000000
11 7 10 10 0.0000000
11 7 11 0 0.0000897
11 7 11 1 -0.0004487
11 7 11 2 0.0022508
11 7 11 3 -0.0004045
11 7 11 4 -0.0010432
11 7 11 5 0.0011991
11 7 11 6 0.0003876
11 7 11 7 0.0008697
11 7 11 8 0.0025528
11 7 11 9 0.0013941
11 7 11 10 -0.0023075
11 7 11 11 -0.0270987
11 8 0 0 -0.0132875
11 8 1 0 -0.0000924
11 8 1 1 -0.0108749
11 8 2 0 0.0001307
11 8 2 1 0.0010754
11 8 2 2 -0.0027275
11 8 3 0 0.0000653
11 8 3 1 0.0001989
11 8 3 2 0.0007908
11 8 3 3 -0.0092731
11 8 4 0 0.0002073
11 8 4 1 -0.0005507
11 8 4 2 -0.0030179
11 8 4 3 -0.0002390
11 8 4 4 -0.0027740
11 8 5 0 0.0002419
11 8 5 1 0.0003452
11 8 5 2 0.0042387
11 8 5 3 -0.0000738
11 8 5 4 -0.0012685
11 8 5 5 0.0233025
11 8 6 0 -0.0000529
11 8 6 1 -0.0018144
11 8 6 2 0.0037467
11 8 6 3 -0.0010362
11 8 6 4 0.0035965
11 8 6 5 -0.0008460
11 8 6 6 0.0115934
11 8 7 0 0.0000689
11 8 7 1 0.0007499
11 8 7 2 -0.0002585
11 8 7 3 -0.0030841
11 8 7 4 -0.0020494
11 8 7 5 0.0026661
11 8 7 6 0.0022928
11 8 7 7 0.0170056
11 8 8 0 0.0009334
11 8 8 1 -0.0043445
11 8 8 2 0.0079367
11 8 8 3 0.0017405
11 8 8 4 0.0019999
11 8 8 5 0.0090569
11 8 8 6 -0.0116119
11 8 8 7 0.0096644
11 8 8 8 0.0467761
11 8 9 0 -0.0000155
11 8 9 1 0.0005306
11 8 9 2 -0.0000654
11 8 9 3 -0.0005466
11 8 9 4 0.0010462
11 8 9 5 0.0115099
11 8 9 6 -0.0020266
11 8 9 7 0.0013127
11 8 9 8 -0.0011770
11 8 9 9 0.0000000
11 8 10 0 -0.0000155
11 8 10 1 -0.0004973
11 8 10 2 0.0014105
11 8 10 3 -0.0004992
11 8 10 4 -0.0010134
11 8 10 5 -0.0223148
11 8 10 6 -0.0008262
11 8 10 7 -0.0034389
11 8 10 8 0.0018573
11 8 10 9 -0.0000000
11 8 10 10 0.0000000
11 8 11 0 0.0001982
11 8 11 1 -0.0034240
11 8 11 2 0.0075729
11 8 11 3 0.0005788
11 8 11 4 -0.0020111
11 8 11 5 0.0005166
11 8 11 6 -0.0032032
11 8 11 7 0.0025528
11 8 11 8 0.0204008
11 8 11 9 -0.0001236
11 8 11 10 0.0005203
11 8 11 11 -0.0944526
11 9 0 0 -0.0000018
11 9 1 0 0.0000220
11 9 1 1 0.0000386
11 9 2 0 -0.0000642
11 9 2 1 -0.0006120
11 9 2 2 -0.0002364
11 9 3 0 0.0002149
11 9 3 1 0.0022386
11 9 3 2 0.0007170
11 9 3 3 -0.0004151
11 9 4 0 -0.0002472
11 9 4 1 -0.0016904
11 9 4 2 -0.0003027
11 9 4 3 0.0004821
11 9 4 4 0.0004516
11 9 5 0 0.0000657
11 9 5 1 0.0003422
11 9 5 2 -0.0003023
11 9 5 3 0.0007756
11 9 5 4 -0.0004612
11 9 5 5 0.0042898
11 9 6 0 -0.0003144
11 9 6 1 -0.0006710
11 9 6 2 0.0000156
11 9 6 3 -0.0009591
11 9 6 4 0.0004337
11 9 6 5 -0.0003509
11 9 6 6 -0.0026243
11 9 7 0 -0.0002393
11 9 7 1 -0.0005741
11 9 7 2 0.0000328
11 9 7 3 0.0000875
11 9 7 4 0.0011254
11 9 7 5 0.0002681
11 9 7 6 -0.0006400
11 9 7 7 0.0009192
11 9 8 0 -0.0000269
11 9 8 1 0.0000398
11 9 8 2 -0.0002134
11 9 8 3 0.0005109
11 9 8 4 -0.0008341
11 9 8 5 0.0003316
11 9 8 6 -0.0013283
11 9 8 7 -0.0009007
11 9 8 8 -0.0002207
11 9 9 0 0.0000327
11 9 9 1 0.0010312
11 9 9 2 -0.0003173
11 9 9 3 -0.0002913
11 9 9 4 -0.0000143
11 9 9 5 -0.0019129
11 9 9 6 -0.0001536
11 9 9 7 -0.0006393
11 9 9 8 0.0007475
11 9 9 9 0.0000001
11 9 10 0 0.0000011
11 9 10 1 0.0000163
11 9 10 2 -0.0001020
11 9 10 3 0.0000708
11 9 10 4 0.0000694
11 9 10 5 0.0015989
11 9 10 6 0.0000819
11 9 10 7 0.0003070
11 9 10 8 -0.0000781
11 9 10 9 -0.0000000
11 9 10 10 -0.0000000
11 9 11 0 0.0000012
11 9 11 1 0.0000379
11 9 11 2 0.0003443
11 9 11 3 -0.0013483
11 9 11 4 0.0015173
11 9 11 5 0.0024458
11 9 11 6 0.0009110
11 9 11 7 0.0013941
11 9 11 8 -0.0001236
11 9 11 9 0.0141240
11 9 11 10 -0.0000000
11 9 11 11 -0.0000001
11 10 0 0 -0.0000023
11 10 1 0 0.0000266
11 10 1 1 -0.0000382
11 10 2 0 -0.0000456
11 10 2 1 -0.0004224
11 10 2 2 -0.0001020
11 10 3 0 -0.0001864
11 10 3 1 -0.0018731
11 10 3 2 -0.0004477
11 10 3 3 -0.0010469
11 10 4 0 -0.0003215
11 10 4 1 -0.0021547
11 10 4 2 -0.0002462
11 10 4 3 -0.0003418
11 10 4 4 0.0006585
11 10 5 0 -0.0000747
11 10 5 1 -0.0003357
11 10 5 2 0.0002367
11 10 5 3 -0.0007556
11 10 5 4 -0.0009202
11 10 5 5 -0.0081305
11 10 6 0 -0.0000722
11 10 6 1 -0.0000527
11 10 6 2 -0.0001382
11 10 6 3 0.0000605
11 10 6 4 -0.0007362
11 10 6 5 -0.0004428
11 10 6 6 -0.0004715
11 10 7 0 0.0003275
11 10 7 1 0.0006754
11 10 7 2 0.0001443
11 10 7 3 -0.0012056
11 10 7 4 -0.0009028
11 10 7 5 -0.0008332
11 10 7 6 0.0013739
11 10 7 7 -0.0015346
11 10 8 0 -0.0000628
11 10 8 1 -0.0000258
11 10 8 2 -0.0001689
11 10 8 3 -0.0004418
11 10 8 4 -0.0010366
11 10 8 5 -0.0006322
11 10 8 6 -0.0004880
11 10 8 7 0.0013148
11 10 8 8 -0.0003931
11 10 9 0 0.0000011
11 10 9 1 0.0000163
11 10 9 2 -0.0001020
11 10 9 3 0.0000708
11 10 9 4 0.0000693
11 10 9 5 0.0015978
11 10 9 6 0.0000819
11 10 9 7 0.0003068
11 10 9 8 -0.0000780
11 10 9 9 0.0000000
11 10 10 0 0.0000334
11 10 10 1 0.0009504
11 10 10 2 -0.0002620
11 10 10 3 -0.0002262
11 10 10 4 -0.0001859
11 10 10 5 -0.0042475
11 10 10 6 0.0000956
11 10 10 7 -0.0009244
11 10 10 8 0.0009104
11 10 10 9 0.0000000
11 10 10 10 -0.0000000
11 10 11 0 0.0000016
11 10 11 1 -0.0001726
11 10 11 2 0.0005604
11 10 11 3 0.0009279
11 10 11 4 0.0013977
11 10 11 5 -0.0049527
11 10 11 6 0.0001772
11 10 11 7 -0.0023075
11 10 11 8 0.0005203
11 10 11 9 -0.0000000
11 10 11 10 0.0141240
11 10 11 11 0.0000001
11 11 0 0 -0.0031196
11 11 1 0 0.0064980
11 11 1 1 0.0615522
11 11 2 0 -0.0201072
11 11 2 1 -0.1062858
11 11 2 2 0.0461686
11 11 3 0 -0.0019795
11 11 3 1 -0.0066335
11 11 3 2 -0.0092649
11 11 3 3 0.1046860
11 11 4 0 0.0064127
11 11 4 1 0.0499981
11 11 4 2 0.0532504
11 11 4 3 0.0059119
11 11 4 4 0.0195818
11 11 5 0 -0.0106343
11 11 5 1 -0.0281721
11 11 5 2 -0.0979048
11 11 5 3 0.0057059
11 11 5 4 0.0385538
11 11 5 5 -0.5081080
11 11 6 0 -0.0032225
11 11 6 1 0.0256476
11 11 6 2 -0.0821335
11 11 6 3 -0.0245630
11 11 6 4 0.0047479
11 11 6 5 -0.0290441
11 11 6 6 -0.3565071
11 11 7 0 -0.0018445
11 11 7 1 -0.0231928
11 11 7 2 0.0166188
11 11 7 3 -0.0212416
11 11 7 4 0.0114472
11 11 7 5 0.0024650
11 11 7 6 -0.0438270
11 11 7 7 -0.4069178
11 11 8 0 -0.0228919
11 11 8 1 -0.0587787
11 11 8 2 -0.0726738
11 11 8 3 -0.0138655
11 11 8 4 -0.0169979
11 11 8 5 -0.1137505
11 11 8 6 0.1142357
11 11 8 7 -0.1016230
11 11 8 8 -0.6287747
11 11 9 0 0.0001538
11 11 9 1 -0.0080879
11 11 9 2 -0.0004865
11 11 9 3 0.0107348
11 11 9 4 -0.0147460
11 11 9 5 -0.1569504
11 11 9 6 0.0326299
11 11 9 7 -0.0138850
11 11 9 8 0.0133317
11 11 9 9 -0.0000001
11 11 10 0 0.0002142
11 11 10 1 0.0027430
11 11 10 2 -0.0184890
11 11 10 3 0.0038655
11 11 10 4 0.0130975
11 11 10 5 0.3002202
11 11 10 6 0.0082899
11 11 10 7 0.0425379
11 11 10 8 -0.0137220
11 11 10 9 0.0000001
11 11 10 10 -0.0000002
11 11 11 0 -0.0035471
11 11 11 1 -0.0178620
11 11 11 2 0.0475245
11 11 11 3 0.0023162
11 11 11 4 -0.0209534
11 11 11 5 -0.0098465
11 11 11 6 0.0372722
11 11 11 7 -0.0270987
11 11 11 8 -0.0944526
11 11 11 9 -0.0000001
11 11 11 10 0.0000001
11 11 11 11 0.0006233
12 0 0 0 -0.0704330
12 0 1 0 0.0050226
12 0 1 1 -0.0190401
12 0 2 0 -0.0019763
12 0 2 1 -0.0039395
12 0 2 2 -0.0020963
12 0 3 0 -0.0002911
12 0 3 1 -0.0002383
12 0 3 2 0.0002281
12 0 3 3 -0.0049218
12 0 4 0 -0.0003023
12 0 4 1 0.0025038
12 0 4 2 -0.0004225
12 0 4 3 0.0001293
12 0 4 4 -0.0014281
12 0 5 0 -0.0009387
12 0 5 1 -0.0029151
12 0 5 2 0.0006121
12 0 5 3 0.0018271
12 0 5 4 0.0002957
12 0 5 5 -0.0128513
12 0 6 0 0.0026733
12 0 6 1 -0.0020957
12 0 6 2 0.0039106
12 0 6 3 -0.0041628
12 0 6 4 0.0043279
12 0 6 5 -0.0010529
12 0 6 6 -0.0190044
12 0 7 0 -0.0017640
12 0 7 1 -0.0001986
12 0 7 2 -0.0012644
12 0 7 3 -0.0086233
12 0 7 4 -0.0015253
12 0 7 5 0.0032769
12 0 7 6 -0.0006556
12 0 7 7 -0.0177607
12 0 8 0 -0.0012589
12 0 8 1 -0.0139068
12 0 8 2 -0.0026835
12 0 8 3 0.0003699
12 0 8 4 0.0034522
12 0 8 5 -0.0015153
12 0 8 6 -0.0049273
12 0 8 7 0.0022734
12 0 8 8 -0.0188922
12 0 9 0 -0.0000005
12 0 9 1 0.0000018
12 0 9 2 -0.0000226
12 0 9 3 0.0000450
12 0 9 4 0.0000260
12 0 9 5 0.0004345
12 0 9 6 0.0000164
12 0 9 7 0.0001360
12 0 9 8 -0.0000286
12 0 9 9 0.0000000
12 0 10 0 -0.0000007
12 0 10 1 -0.0000399
12 0 10 2 0.0000344
12 0 10 3 -0.0000723
12 0 10 4 -0.0000547
12 0 10 5 -0.0008638
12 0 10 6 -0.0000077
12 0 10 7 -0.0002475
12 0 10 8 0.0000652
12 0 10 9 -0.0000000
12 0 10 10 0.0000000
12 0 11 0 -0.0005160
12 0 11 1 -0.0011596
12 0 11 2 0.0005242
12 0 11 3 0.0000306
12 0 11 4 0.0000207
12 0 11 5 -0.0003264
12 0 11 6 -0.0005563
12 0 11 7 0.0002275
12 0 11 8 0.0003075
12 0 11 9 -0.0000027
12 0 11 10 -0.0000036
12 0 11 11 -0.0139166
12 0 12 0 -0.0021591
12 0 12 1 -0.0049689
12 0 12 2 0.0003539
12 0 12 3 -0.0000032
12 0 12 4 0.0010298
12 0 12 5 -0.0018487
12 0 12 6 -0.0040081
12 0 12 7 0.0018403
12 0 12 8 0.0034013
12 0 12 9 -0.0000106
12 0 12 10 -0.0000145
12 0 12 11 0.0005885
12 0 12 12 -0.0118034
12 1 0 0 -0.0769445
12 1 1 0 0.0021390
12 1 1 1 -0.0420593
12 1 2 0 -0.0058796
12 1 2 1 -0.0287780
12 1 2 2 0.0012556
12 1 3 0 -0.0005976
12 1 3 1 -0.0020411
12 1 3 2 -0.0000233
12 1 3 3 -0.0024328
12 1 4 0 0.0015356
12 1 4 1 0.0106568
12 1 4 2 0.0053003
12 1 4 3 0.0009519
12 1 4 4 -0.0006226
12 1 5 0 -0.0034567
12 1 5 1 -0.0128749
12 1 5 2 -0.0084778
12 1 5 3 0.0040768
12 1 5 4 0.0030367
12 1 5 5 -0.1144711
12 1 6 0 -0.0005985
12 1 6 1 0.0035408
12 1 6 2 0.0007837
12 1 6 3 -0.0178783
12 1 6 4 0.0133395
12 1 6 5 -0.0075630
12 1 6 6 -0.1100076
12 1 7 0 -0.0009317
12 1 7 1 -0.0069575
12 1 7 2 -0.0002597
12 1 7 3 -0.0325800
12 1 7 4 -0.0033768
12 1 7 5 0.0140275
12 1 7 6 -0.0110161
12 1 7 7 -0.1139425
12 1 8 0 -0.0089328
12 1 8 1 -0.0445383
12 1 8 2 -0.0104858
12 1 8 3 0.0004696
12 1 8 4 0.0030920
12 1 8 5 -0.0095156
12 1 8 6 -0.0032587
12 1 8 7 0.0000166
12 1 8 8 -0.0911615
12 1 9 0 0.0000357
12 1 9 1 -0.0004858
12 1 9 2 -0.0004884
12 1 9 3 0.0020115
12 1 9 4 -0.0012890
12 1 9 5 -0.0098067
12 1 9 6 0.0042724
12 1 9 7 0.0007337
12 1 9 8 0.0010022
12 1 9 9 0.0000000
12 1 10 0 0.0000431
12 1 10 1 0.0000452
12 1 10 2 -0.0015309
12 1 10 3 -0.0008350
12 1 10 4 0.0004280
12 1 10 5 0.0188129
12 1 10 6 0.0011231
12 1 10 7 0.0003097
12 1 10 8 -0.0004835
12 1 10 9 0.0000000
12 1 10 10 -0.0000000
12 1 11 0 -0.0011384
12 1 11 1 -0.0064482
12 1 11 2 0.0028135
12 1 11 3 0.0001295
12 1 11 4 0.0001388
12 1 11 5 -0.0027173
12 1 11 6 -0.0040520
12 1 11 7 0.0016485
12 1 11 8 0.0046951
12 1 11 9 -0.0000002
12 1 11 10 0.0002208
12 1 11 11 -0.0778357
12 1 12 0 -0.0049689
12 1 12 1 -0.0223833
12 1 12 2 -0.0217644
12 1 12 3 -0.0021827
12 1 12 4 0.0152148
12 1 12 5 -0.0217079
12 1 12 6 -0.0356270
12 1 12 7 0.0150424
12 1 12 8 0.0287719
12 1 12 9 0.0002907
12 1 12 10 0.0003202
12 1 12 11 0.0023852
12 1 12 12 -0.0813087
12 2 0 0 -0.1571190
12 2 1 0 0.0002236
12 2 1 1 -0.1265316
12 2 2 0 0.0063488
12 2 2 1 0.0297165
12 2 2 2 -0.0379440
12 2 3 0 0.0003453
12 2 3 1 0.0010792
12 2 3 2 0.0039259
12 2 3 3 -0.0735140
12 2 4 0 -0.0018907
12 2 4 1 -0.0099204
12 2 4 2 -0.0256583
12 2 4 3 -0.0008676
12 2 4 4 -0.0162447
12 2 5 0 0.0012660
12 2 5 1 -0.0072905
12 2 5 2 0.0421050
12 2 5 3 0.0117966
12 2 5 4 -0.0124466
12 2 5 5 0.0266994
12 2 6 0 0.0047342
12 2 6 1 -0.0203810
12 2 6 2 0.0661754
12 2 6 3 -0.0134456
12 2 6 4 0.0213762
12 2 6 5 0.0051433
12 2 6 6 0.0376405
12 2 7 0 -0.0021528
12 2 7 1 0.0083091
12 2 7 2 -0.0206626
12 2 7 3 -0.0408358
12 2 7 4 -0.0126796
12 2 7 5 -0.0151273
12 2 7 6 0.0206380
12 2 7 7 0.0593512
12 2 8 0 -0.0034135
12 2 8 1 -0.0240538
12 2 8 2 -0.0077767
12 2 8 3 0.0040549
12 2 8 4 0.0270524
12 2 8 5 0.0225672
12 2 8 6 -0.0274190
12 2 8 7 0.0186890
12 2 8 8 -0.0166516
12 2 9 0 -0.0000985
12 2 9 1 0.0021223
12 2 9 2 0.0006778
12 2 9 3 -0.0050198
12 2 9 4 0.0039982
12 2 9 5 0.0351539
12 2 9 6 -0.0110200
12 2 9 7 -0.0003863
12 2 9 8 -0.0051968
12 2 9 9 0.0000000
12 2 10 0 -0.0001011
12 2 10 1 0.0002059
12 2 10 2 0.0045227
12 2 10 3 0.0013260
12 2 10 4 -0.0021225
12 2 10 5 -0.0656577
12 2 10 6 -0.0023838
12 2 10 7 -0.0049188
12 2 10 8 0.0006170
12 2 10 9 -0.0000000
12 2 10 10 0.0000000
12 2 11 0 0.0000814
12 2 11 1 -0.0015367
12 2 11 2 0.0094920
12 2 11 3 0.0006352
12 2 11 4 -0.0040675
12 2 11 5 0.0022056
12 2 11 6 0.0042892
12 2 11 7 -0.0016830
12 2 11 8 0.0018798
12 2 11 9 -0.0001685
12 2 11 10 -0.0004026
12 2 11 11 -0.1548048
12 2 12 0 0.0003539
12 2 12 1 -0.0217644
12 2 12 2 0.0792164
12 2 12 3 0.0063896
12 2 12 4 -0.0297954
12 2 12 5 0.0272118
12 2 12 6 0.0224793
12 2 12 7 -0.0035826
12 2 12 8 0.0431085
12 2 12 9 0.0018364
12 2 12 10 0.0016689
12 2 12 11 0.0192906
12 2 12 12 -0.0435181
12 3 0 0 -0.0137478
12 3 1 0 0.0000270
12 3 1 1 -0.0109922
12 3 2 0 0.0003836
12 3 2 1 0.0020026
12 3 2 2 -0.0035472
12 3 3 0 0.0014533
12 3 3 1 0.0056568
12 3 3 2 0.0016288
12 3 3 3 -0.0060664
12 3 4 0 -0.0000330
12 3 4 1 -0.0003685
12 3 4 2 -0.0020298
12 3 4 3 0.0002697
12 3 4 4 -0.0018706
12 3 5 0 0.0005397
12 3 5 1 0.0000815
12 3 5 2 0.0053387
12 3 5 3 0.0009253
12 3 5 4 -0.0024650
12 3 5 5 -0.0013355
12 3 6 0 -0.0007968
12 3 6 1 -0.0062267
12 3 6 2 0.0045117
12 3 6 3 0.0004234
12 3 6 4 0.0034184
12 3 6 5 -0.0015691
12 3 6 6 0.0040399
12 3 7 0 -0.0025540
12 3 7 1 -0.0073681
12 3 7 2 -0.0030847
12 3 7 3 -0.0041859
12 3 7 4 0.0011792
12 3 7 5 -0.0023921
12 3 7 6 0.0018080
12 3 7 7 0.0033229
12 3 8 0 -0.0001513
12 3 8 1 -0.0014585
12 3 8 2 -0.0012494
12 3 8 3 0.0028671
12 3 8 4 0.0029936
12 3 8 5 0.0085185
12 3 8 6 -0.0056081
12 3 8 7 -0.0042772
12 3 8 8 -0.0024971
12 3 9 0 0.0001487
12 3 9 1 0.0006873
12 3 9 2 0.0010928
